device_id,file_id,wafer_id,lot_id,part_type,x_coord,y_coord,site_num,head_num,pass_fail,hard_bin,soft_bin,num_tests_run,test_time_ms,part_id,attempt_index,ingestion_ts,ingestion_date
ac19e71da590af0a_82,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,19,-7,0,1,PASS,1,1,72,0,82,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_83,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,20,-7,0,1,PASS,1,1,72,0,83,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_84,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,21,-7,0,1,PASS,1,1,72,0,84,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_85,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,22,-7,0,1,PASS,1,1,72,0,85,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_86,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,23,-7,0,1,PASS,1,1,72,0,86,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_87,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,24,-7,0,1,PASS,1,1,74,0,87,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_88,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,25,-7,0,1,PASS,1,1,72,0,88,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_89,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,26,-7,0,1,PASS,1,1,72,0,89,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_90,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,27,-7,0,1,PASS,1,1,72,0,90,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_91,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,28,-7,0,1,PASS,1,1,72,0,91,0,2026-03-24T15:11:43Z,2026-03-24
